full_text,cleaned_text,normalized_text,text_without_stopwords,tokens,sentiment_score,sentiment_label,naivebayes_label
Dikirimin foto dan video 40 detik nyanyiin OST JUMBO dan review 40 detik film JUMBO. The world is healing. https://t.co/esTeSPR2b7,dikirimin foto dan video 40 detik nyanyiin ost jumbo dan review 40 detik film jumbo the world is healing ,dikirimin foto dan video 40 detik nyanyiin ost jumbo dan review 40 detik film jumbo the world is healing,dikirimin foto video 40 detik nyanyiin ost jumbo review 40 detik film jumbo the world is healing,"['dikirimin', 'foto', 'video', '40', 'detik', 'nyanyiin', 'ost', 'jumbo', 'review', '40', 'detik', 'film', 'jumbo', 'the', 'world', 'is', 'healing']",0,Positive,Positive
@bahayabahadur @bicaraboxoffice @Adriandhy @VisinemaID Mba sehat ? Promo yang di maksud mba ini apa ? Promo buy 1 get 1 kah ? Promosi film jumbo ini bagus loh udah adain give away pernah di bundaran HI ada balon gede jumbo coloring activity di cgv ada di candi Borobudur collab sama hophop dan masih banyak lagi jadi gimna mba?,    mba sehat  promo yang di maksud mba ini apa  promo buy 1 get 1 kah  promosi film jumbo ini bagus loh udah adain give away pernah di bundaran hi ada balon gede jumbo coloring activity di cgv ada di candi borobudur collab sama hophop dan masih banyak lagi jadi gimna mba,mba sehat promo yang di maksud mba ini apa promo buy 1 get 1 kah promosi film jumbo ini bagus loh udah adain give away pernah di bundaran hi ada balon gede jumbo coloring activity di cgv ada di candi borobudur collab sama hophop dan masih banyak lagi jadi gimna mba,mba sehat promo maksud mba promo buy 1 get 1 kah promosi film jumbo bagus loh udah adain give away bundaran hi balon gede jumbo coloring activity cgv candi borobudur collab hophop gimna mba,"['mba', 'sehat', 'promo', 'maksud', 'mba', 'promo', 'buy', '1', 'get', '1', 'kah', 'promosi', 'film', 'jumbo', 'bagus', 'loh', 'udah', 'adain', 'give', 'away', 'bundaran', 'hi', 'balon', 'gede', 'jumbo', 'coloring', 'activity', 'cgv', 'candi', 'borobudur', 'collab', 'hophop', 'gimna', 'mba']",1,Positive,Positive
Selamat bang Rian dan semua yg terlibat di film Jumbo asli ikut terharu ,selamat bang rian dan semua yg terlibat di film jumbo asli ikut terharu ,selamat bang rian dan semua yang terlibat di film jumbo asli ikut terharu,selamat bang rian terlibat film jumbo asli terharu,"['selamat', 'bang', 'rian', 'terlibat', 'film', 'jumbo', 'asli', 'terharu']",0,Positive,Positive
Hari ini Jumbo resmi menjadi film indonesia terlaris sepanjang masa #1. Selamat buat mas @Adriandhy @VisinemaID dan semua orang yang ada dibalik film hebat ini. Semoga dengan ini semakin banyak karya-karya luar biasa yang lahir dari hati seperti film Jumbo. Ayo Mbo!! https://t.co/naWvgiybd4,hari ini jumbo resmi menjadi film indonesia terlaris sepanjang masa  selamat buat mas   dan semua orang yang ada dibalik film hebat ini semoga dengan ini semakin banyak karyakarya luar biasa yang lahir dari hati seperti film jumbo ayo mbo ,hari ini jumbo resmi menjadi film indonesia terlaris sepanjang masa selamat buat mas dan semua orang yang ada dibalik film hebat ini semoga dengan ini semakin banyak karyakarya luar biasa yang lahir dari hati seperti film jumbo ayo mbo,jumbo resmi film indonesia terlaris selamat mas orang dibalik film hebat semoga karyakarya lahir hati film jumbo ayo mbo,"['jumbo', 'resmi', 'film', 'indonesia', 'terlaris', 'selamat', 'mas', 'orang', 'dibalik', 'film', 'hebat', 'semoga', 'karyakarya', 'lahir', 'hati', 'film', 'jumbo', 'ayo', 'mbo']",1,Positive,Positive
@cinepoint_ Congratulations Jumbo! Semoga film sejenis ini makin banyak jadi bisa ngajak adek nonton film yang sesuai usianya, congratulations jumbo semoga film sejenis ini makin banyak jadi bisa ngajak adek nonton film yang sesuai usianya,congratulations jumbo semoga film sejenis ini makin banyak jadi bisa ngajak adek nonton film yang sesuai usianya,congratulations jumbo semoga film sejenis ngajak adek nonton film sesuai usianya,"['congratulations', 'jumbo', 'semoga', 'film', 'sejenis', 'ngajak', 'adek', 'nonton', 'film', 'sesuai', 'usianya']",0,Positive,Positive
@Adriandhy Juni bulan lahirnya Mas Ryan Adriandhy bulan dimana Lion King menjadi film pertama yg beliau tonton as a birthday gift. film yg menginspirasi beliau menjadi kartunis. dan saat ini Juni menjadi bulan dimana JUMBO jadi sejarah di perfilman Indonesia., juni bulan lahirnya mas ryan adriandhy bulan dimana lion king menjadi film pertama yg beliau tonton as a birthday gift film yg menginspirasi beliau menjadi kartunis dan saat ini juni menjadi bulan dimana jumbo jadi sejarah di perfilman indonesia,juni bulan lahirnya mas ryan adriandhy bulan dimana lion king menjadi film pertama yang beliau tonton as a birthday gift film yang menginspirasi beliau menjadi kartunis dan saat ini juni menjadi bulan dimana jumbo jadi sejarah di perfilman indonesia,juni lahirnya mas ryan adriandhy dimana lion king film beliau tonton as a birthday gift film menginspirasi beliau kartunis juni dimana jumbo sejarah perfilman indonesia,"['juni', 'lahirnya', 'mas', 'ryan', 'adriandhy', 'dimana', 'lion', 'king', 'film', 'beliau', 'tonton', 'as', 'a', 'birthday', 'gift', 'film', 'menginspirasi', 'beliau', 'kartunis', 'juni', 'dimana', 'jumbo', 'sejarah', 'perfilman', 'indonesia']",0,Positive,Positive
Niat awalnya cuma berharap Jumbo gak turun layar cepet syukur2 bisa dapet sejuta. Karena persaingan film lebaran segila itu Pada akhirnya? Sejarah yang mencatat. . . https://t.co/IUotHbdvjF,niat awalnya cuma berharap jumbo gak turun layar cepet syukur2 bisa dapet sejuta karena persaingan film lebaran segila itu pada akhirnya sejarah yang mencatat   ,niat awalnya cuma berharap jumbo tidak turun layar cepet syukur2 bisa dapet sejuta karena persaingan film lebaran segila itu pada akhirnya sejarah yang mencatat,niat berharap jumbo turun layar cepet syukur2 dapet sejuta persaingan film lebaran segila sejarah mencatat,"['niat', 'berharap', 'jumbo', 'turun', 'layar', 'cepet', 'syukur2', 'dapet', 'sejuta', 'persaingan', 'film', 'lebaran', 'segila', 'sejarah', 'mencatat']",0,Positive,Positive
Jadi apakah Jumbo jadi film terlaris Indonesia sepanjang masa?,jadi apakah jumbo jadi film terlaris indonesia sepanjang masa,jadi apakah jumbo jadi film terlaris indonesia sepanjang masa,jumbo film terlaris indonesia,"['jumbo', 'film', 'terlaris', 'indonesia']",0,Positive,Positive
Jumbo mempertegas kalo mau jadi film terlaris di Indonesia harus ada hantu-hantunya Selamat @jumbofilm_id @Adriandhy @visinemastudios dan seluruh kreator serta tim yang ada dibaliknya!,jumbo mempertegas kalo mau jadi film terlaris di indonesia harus ada hantuhantunya selamat    dan seluruh kreator serta tim yang ada dibaliknya,jumbo mempertegas kalo mau jadi film terlaris di indonesia harus ada hantuhantunya selamat dan seluruh kreator serta tim yang ada dibaliknya,jumbo mempertegas kalo film terlaris indonesia hantuhantunya selamat kreator tim dibaliknya,"['jumbo', 'mempertegas', 'kalo', 'film', 'terlaris', 'indonesia', 'hantuhantunya', 'selamat', 'kreator', 'tim', 'dibaliknya']",0,Positive,Positive
@manusiyahbiyasa Sudah jadi film animasi penonton tertinggi di ASEAN sudah melampaui Malaysia prestasi film Jumbo., sudah jadi film animasi penonton tertinggi di asean sudah melampaui malaysia prestasi film jumbo,sudah jadi film animasi penonton tertinggi di asean sudah melampaui malaysia prestasi film jumbo,film animasi penonton tertinggi asean melampaui malaysia prestasi film jumbo,"['film', 'animasi', 'penonton', 'tertinggi', 'asean', 'melampaui', 'malaysia', 'prestasi', 'film', 'jumbo']",0,Positive,Positive
Suka bgt selebrasinya Ryan Adriandhy posting foto Ryan kecil pas Jumbo berhasil jadi film Indonesia terlaris sepanjang masa. That's what self-love is all about. Both of them 'raise the trophy' together. ,suka bgt selebrasinya ryan adriandhy posting foto ryan kecil pas jumbo berhasil jadi film indonesia terlaris sepanjang masa thats what selflove is all about both of them raise the trophy together ,suka sangat selebrasinya ryan adriandhy posting foto ryan kecil pas jumbo berhasil jadi film indonesia terlaris sepanjang masa thats what selflove is all about both of them raise the trophy together,suka selebrasinya ryan adriandhy posting foto ryan pas jumbo berhasil film indonesia terlaris thats what selflove is all about both of them raise the trophy together,"['suka', 'selebrasinya', 'ryan', 'adriandhy', 'posting', 'foto', 'ryan', 'pas', 'jumbo', 'berhasil', 'film', 'indonesia', 'terlaris', 'thats', 'what', 'selflove', 'is', 'all', 'about', 'both', 'of', 'them', 'raise', 'the', 'trophy', 'together']",1,Positive,Positive
akhirnya bisa giveaway untuk mereka yang nonton film Jumbo juga ,akhirnya bisa giveaway untuk mereka yang nonton film jumbo juga ,akhirnya bisa giveaway untuk mereka yang nonton film jumbo juga,giveaway nonton film jumbo,"['giveaway', 'nonton', 'film', 'jumbo']",0,Positive,Positive
@cinepoint_ Smg bgt setelah ini para kreator Jumbo mau untuk evaluasi secara betul2 terkait film ini dari hulu dampai hilir dan tdk berpuas diri. Masih bnyk banget yg bisa dikembangkan dari film ini terutama kl pov sy sbg penonton ttg aspek cerita yg masih kureng. Tp this is a good start!!, smg bgt setelah ini para kreator jumbo mau untuk evaluasi secara betul2 terkait film ini dari hulu dampai hilir dan tdk berpuas diri masih bnyk banget yg bisa dikembangkan dari film ini terutama kl pov sy sbg penonton ttg aspek cerita yg masih kureng tp this is a good start,smg sangat setelah ini para kreator jumbo mau untuk evaluasi secara betul2 terkait film ini dari hulu dampai hilir dan tidak berpuas diri masih bnyk sangat yang bisa dikembangkan dari film ini terutama kl pov sy sbg penonton ttg aspek cerita yang masih kureng tp this is a good start,smg kreator jumbo evaluasi betul2 terkait film hulu dampai hilir berpuas bnyk dikembangkan film kl pov sy sbg penonton ttg aspek cerita kureng tp this is a good start,"['smg', 'kreator', 'jumbo', 'evaluasi', 'betul2', 'terkait', 'film', 'hulu', 'dampai', 'hilir', 'berpuas', 'bnyk', 'dikembangkan', 'film', 'kl', 'pov', 'sy', 'sbg', 'penonton', 'ttg', 'aspek', 'cerita', 'kureng', 'tp', 'this', 'is', 'a', 'good', 'start']",0,Positive,Positive
@IndoPopBase Iyalah! Ud saatnya turunkan film sampah itu! HAHAHAHAHAHAHAHA. Congrats Jumbo , iyalah ud saatnya turunkan film sampah itu hahahahahahahaha congrats jumbo ,iyalah ud saatnya turunkan film sampah itu hahahahahahahaha congrats jumbo,iyalah ud turunkan film sampah hahahahahahahaha congrats jumbo,"['iyalah', 'ud', 'turunkan', 'film', 'sampah', 'hahahahahahahaha', 'congrats', 'jumbo']",0,Positive,Positive
Guys yg domisili MALANG boleh kasihtau gaa Film JUMBO yg masih ada di bioskop mana? Aduh telat bgt mau nonton krn blm sempat2 mumpung besok kosong ni huhu makasih yaa @infomalang @WatchmenID @Adriandhy @cinepoint_ @filmindosource @bicaraboxoffice @jumbofilm_id ,guys yg domisili malang boleh kasihtau gaa film jumbo yg masih ada di bioskop mana aduh telat bgt mau nonton krn blm sempat2 mumpung besok kosong ni huhu makasih yaa        ,guys yang domisili malang boleh kasihtau gaa film jumbo yang masih ada di bioskop mana aduh telat sangat mau nonton krn blm sempat2 mumpung besok kosong ni huhu makasih yaa,guys domisili malang kasihtau gaa film jumbo bioskop aduh telat nonton krn blm sempat2 mumpung besok kosong ni huhu makasih yaa,"['guys', 'domisili', 'malang', 'kasihtau', 'gaa', 'film', 'jumbo', 'bioskop', 'aduh', 'telat', 'nonton', 'krn', 'blm', 'sempat2', 'mumpung', 'besok', 'kosong', 'ni', 'huhu', 'makasih', 'yaa']",0,Positive,Positive
@IndoPopBase masih ada momen - iduladha (ada kambingnya) - libur sekolah (cerita anak anak) - malam 1 syuro (ada horornya juga) - hari kemerdekaan (di film ada lomba 17an juga) rasanya masih belum akan turun layar nih film Jumbo, masih ada momen  iduladha ada kambingnya  libur sekolah cerita anak anak  malam 1 syuro ada horornya juga  hari kemerdekaan di film ada lomba 17an juga rasanya masih belum akan turun layar nih film jumbo,masih ada momen iduladha ada kambingnya libur sekolah cerita anak anak malam 1 syuro ada horornya juga hari kemerdekaan di film ada lomba 17an juga rasanya masih belum akan turun layar nih film jumbo,momen iduladha kambingnya libur sekolah cerita anak anak malam 1 syuro horornya kemerdekaan film lomba 17an turun layar nih film jumbo,"['momen', 'iduladha', 'kambingnya', 'libur', 'sekolah', 'cerita', 'anak', 'anak', 'malam', '1', 'syuro', 'horornya', 'kemerdekaan', 'film', 'lomba', '17an', 'turun', 'layar', 'nih', 'film', 'jumbo']",0,Positive,Positive
Congratz tim film Jumbo gue udah nonton Jumbo &amp; KKN Di Desa Penari lebih terkesan ama film Jumbo,congratz tim film jumbo gue udah nonton jumbo amp kkn di desa penari lebih terkesan ama film jumbo,congratz tim film jumbo saya udah nonton jumbo amp kkn di desa penari lebih terkesan ama film jumbo,congratz tim film jumbo udah nonton jumbo amp kkn desa penari terkesan ama film jumbo,"['congratz', 'tim', 'film', 'jumbo', 'udah', 'nonton', 'jumbo', 'amp', 'kkn', 'desa', 'penari', 'terkesan', 'ama', 'film', 'jumbo']",0,Positive,Positive
@IndoPopBase Alhamdulillah bukan film LOL yang no 1 and ga pakek part2 pula filmnya nice JUMBO, alhamdulillah bukan film lol yang no 1 and ga pakek part2 pula filmnya nice jumbo,alhamdulillah bukan film lol yang no 1 and ga pakek part2 pula filmnya nice jumbo,alhamdulillah film lol no 1 and ga pakek part2 filmnya nice jumbo,"['alhamdulillah', 'film', 'lol', 'no', '1', 'and', 'ga', 'pakek', 'part2', 'filmnya', 'nice', 'jumbo']",0,Positive,Positive
Gara2 film jumbo aku akhirnya tau komika yg pernah bikin aku ketawa tapi bertahun-tahun gatau namanya ,gara2 film jumbo aku akhirnya tau komika yg pernah bikin aku ketawa tapi bertahuntahun gatau namanya ,gara2 film jumbo aku akhirnya tau komika yang pernah bikin aku ketawa tapi bertahuntahun gatau namanya,gara2 film jumbo tau komika bikin ketawa bertahuntahun gatau namanya,"['gara2', 'film', 'jumbo', 'tau', 'komika', 'bikin', 'ketawa', 'bertahuntahun', 'gatau', 'namanya']",0,Positive,Positive
@AuditorBatuAkik @Adriandhy Cerita ini sama persis dgn cerita ponakanku kak. Dia speech delay ADHD gak pernah bisa anteng diem. Untuk pertama kalinya dia diajak nonton sama eyang &amp; ontinya dan itu Jumbo. Reviewnya: putar balik videonya Eyang! dan sepanjang film anteng bgt! Pure magic sih Jumbo ini. ,  cerita ini sama persis dgn cerita ponakanku kak dia speech delay adhd gak pernah bisa anteng diem untuk pertama kalinya dia diajak nonton sama eyang amp ontinya dan itu jumbo reviewnya putar balik videonya eyang dan sepanjang film anteng bgt pure magic sih jumbo ini ,cerita ini sama persis dengan cerita ponakanku kak dia speech delay adhd tidak pernah bisa anteng diem untuk pertama kalinya dia diajak nonton sama eyang amp ontinya dan itu jumbo reviewnya putar balik videonya eyang dan sepanjang film anteng sangat pure magic sih jumbo ini,cerita persis cerita ponakanku kak speech delay adhd anteng diem kalinya diajak nonton eyang amp ontinya jumbo reviewnya putar videonya eyang film anteng pure magic sih jumbo,"['cerita', 'persis', 'cerita', 'ponakanku', 'kak', 'speech', 'delay', 'adhd', 'anteng', 'diem', 'kalinya', 'diajak', 'nonton', 'eyang', 'amp', 'ontinya', 'jumbo', 'reviewnya', 'putar', 'videonya', 'eyang', 'film', 'anteng', 'pure', 'magic', 'sih', 'jumbo']",0,Positive,Positive
@A_CRIESTO @cinepoint_ dipahami dulu aja kenapa jumbo yang harusnya udah turun layar tapi gak turun2 hahaha... berapa banyak film yang silih berganti naik dan udah turun layar?,  dipahami dulu aja kenapa jumbo yang harusnya udah turun layar tapi gak turun2 hahaha berapa banyak film yang silih berganti naik dan udah turun layar,dipahami dulu aja kenapa jumbo yang harusnya udah turun layar tapi tidak turun2 hahaha berapa banyak film yang silih berganti naik dan udah turun layar,dipahami aja jumbo udah turun layar turun2 hahaha film silih berganti udah turun layar,"['dipahami', 'aja', 'jumbo', 'udah', 'turun', 'layar', 'turun2', 'hahaha', 'film', 'silih', 'berganti', 'udah', 'turun', 'layar']",0,Positive,Positive
@Adriandhy Hari ini atas nama ASKARA ikut merayakan Jumbo jd film #1 di Indonesia dengan nonton bareng adik-adik Panti Yatim Mizan Amanah Bintaro. Selamat banyak-banyak buat kak @Adriandhy udah bikin hangat hati banyak orang dan udah menginspirasi kita semua lebih banyak berbagiii https://t.co/jCpGEs42Qj, hari ini atas nama askara ikut merayakan jumbo jd film  di indonesia dengan nonton bareng adikadik panti yatim mizan amanah bintaro selamat banyakbanyak buat kak  udah bikin hangat hati banyak orang dan udah menginspirasi kita semua lebih banyak berbagiii ,hari ini atas nama askara ikut merayakan jumbo jadi film di indonesia dengan nonton bareng adikadik panti yatim mizan amanah bintaro selamat banyakbanyak buat kak udah bikin hangat hati banyak orang dan udah menginspirasi kita semua lebih banyak berbagiii,nama askara merayakan jumbo film indonesia nonton bareng adikadik panti yatim mizan amanah bintaro selamat banyakbanyak kak udah bikin hangat hati orang udah menginspirasi berbagiii,"['nama', 'askara', 'merayakan', 'jumbo', 'film', 'indonesia', 'nonton', 'bareng', 'adikadik', 'panti', 'yatim', 'mizan', 'amanah', 'bintaro', 'selamat', 'banyakbanyak', 'kak', 'udah', 'bikin', 'hangat', 'hati', 'orang', 'udah', 'menginspirasi', 'berbagiii']",0,Positive,Positive
@Outlaw1877X @cinepoint_ yups memang bedah karena masih ada yg nobar dan trend traktir. tapi kalau di bilang lilo gak menggerus penonton jumbo juga salah karena memang seperti itu datanya. film baru akan menggerus showtime dan showtimes menggerus jumlah penonton. semoga jumbo bsa mengejar end game.,  yups memang bedah karena masih ada yg nobar dan trend traktir tapi kalau di bilang lilo gak menggerus penonton jumbo juga salah karena memang seperti itu datanya film baru akan menggerus showtime dan showtimes menggerus jumlah penonton semoga jumbo bsa mengejar end game,yups memang bedah karena masih ada yang nobar dan trend traktir tapi kalau di bilang lilo tidak menggerus penonton jumbo juga salah karena memang seperti itu datanya film baru akan menggerus showtime dan showtimes menggerus jumlah penonton semoga jumbo bsa mengejar end game,yups bedah nobar trend traktir bilang lilo menggerus penonton jumbo salah datanya film menggerus showtime showtimes menggerus penonton semoga jumbo bsa mengejar end game,"['yups', 'bedah', 'nobar', 'trend', 'traktir', 'bilang', 'lilo', 'menggerus', 'penonton', 'jumbo', 'salah', 'datanya', 'film', 'menggerus', 'showtime', 'showtimes', 'menggerus', 'penonton', 'semoga', 'jumbo', 'bsa', 'mengejar', 'end', 'game']",0,Positive,Positive
